WBANNO,USDM_WEEK,LONGITUDE,LATITUDE,SMVWC_5_CM_MEAN,SMANOM_5_CM_MEAN,SMPERC_5_CM_30COUNTS,SMPERC_5_CM_70COUNTS,SMVWC_10_CM_MEAN,SMANOM_10_CM_MEAN,SMPERC_10_CM_30COUNTS,SMPERC_10_CM_70COUNTS,SMVWC_20_CM_MEAN,SMANOM_20_CM_MEAN,SMPERC_20_CM_30COUNTS,SMPERC_20_CM_70COUNTS,SMVWC_50_CM_MEAN,SMANOM_50_CM_MEAN,SMPERC_50_CM_30COUNTS,SMPERC_50_CM_70COUNTS,SMVWC_100_CM_MEAN,SMANOM_100_CM_MEAN,SMPERC_100_CM_30COUNTS,SMPERC_100_CM_70COUNTS,SMVWC_TOP_CM_MEAN,SMANOM_TOP_CM_MEAN,SMPERC_TOP_CM_30COUNTS,SMPERC_TOP_CM_70COUNTS,SMVWC_COLUMN_CM_MEAN,SMANOM_COLUMN_CM_MEAN,SMPERC_COLUMN_CM_30COUNTS,SMPERC_COLUMN_CM_70COUNTS
13301,20170113,-93.15,39.87,0.365,-0.16,0.345,0,0.384,0.01,0,0,0.394,-0.3,0.137,0,,,,,,,,,0.375,-0.08,0.155,0,,,,
13301,20170114,-93.15,39.87,0.366,-0.16,0.345,0,0.384,0.01,0,0,0.394,-0.31,0.25,0,,,,,,,,,0.375,-0.08,0.155,0,,,,
13301,20170115,-93.15,39.87,0.368,-0.15,0.321,0,0.384,0,0,0,0.394,-0.32,0.393,0,,,,,,,,,0.376,-0.07,0.155,0,,,,
13301,20170116,-93.15,39.87,0.374,-0.1,0.179,0,0.385,0,0,0,0.394,-0.33,0.524,0,,,,,,,,,0.379,-0.06,0.143,0,,,,
13301,20170117,-93.15,39.87,0.396,0.07,0.036,0.143,0.4,0.12,0,0.143,0.41,-0.21,0.518,0.119,,,,,,,,,0.398,0.1,0.024,0.137,,,,
13301,20170118,-93.15,39.87,0.417,0.23,0,0.286,0.416,0.25,0,0.286,0.428,-0.07,0.488,0.262,,,,,,,,,0.417,0.25,0,0.28,,,,
13301,20170119,-93.15,39.87,0.434,0.36,0,0.429,0.433,0.38,0,0.429,0.445,0.07,0.47,0.405,,,,,,,,,0.434,0.38,0,0.423,,,,
13301,20170120,-93.15,39.87,0.452,0.5,0,0.571,0.45,0.51,0,0.571,0.463,0.21,0.393,0.548,,,,,,,,,0.451,0.52,0,0.565,,,,
13301,20170121,-93.15,39.87,0.473,0.65,0,0.714,0.467,0.65,0,0.714,0.481,0.36,0.28,0.69,,,,,,,,,0.47,0.67,0,0.708,,,,
13301,20170122,-93.15,39.87,0.494,0.8,0,0.857,0.484,0.77,0,0.857,0.498,0.5,0.137,0.833,,,,,,,,,0.489,0.81,0,0.851,,,,
13301,20170123,-93.15,39.87,0.515,0.95,0,1,0.502,0.9,0,1,0.516,0.65,0,0.976,,,,,,,,,0.509,0.96,0,0.994,,,,
13301,20170124,-93.15,39.87,0.52,0.96,0,1,0.506,0.91,0,1,0.519,0.66,0,1,,,,,,,,,0.513,0.96,0,1,,,,
13301,20170125,-93.15,39.87,0.518,0.92,0,1,0.507,0.89,0,1,0.519,0.66,0,1,,,,,,,,,0.512,0.94,0,1,,,,
13301,20170126,-93.15,39.87,0.518,0.89,0,1,0.507,0.87,0,1,0.52,0.66,0,1,,,,,,,,,0.512,0.91,0,1,,,,
13301,20170127,-93.15,39.87,0.515,0.85,0,1,0.507,0.84,0,1,0.521,0.66,0,1,,,,,,,,,0.511,0.87,0,1,,,,
13301,20170128,-93.15,39.87,0.51,0.8,0,0.952,0.506,0.8,0,1,0.522,0.65,0,1,,,,,,,,,0.508,0.81,0,0.988,,,,
13301,20170129,-93.15,39.87,0.504,0.74,0,0.839,0.504,0.77,0,1,0.523,0.65,0,1,,,,,,,,,0.504,0.76,0,0.893,,,,
13301,20170130,-93.15,39.87,0.497,0.67,0,0.696,0.502,0.73,0,1,0.523,0.64,0,1,,,,,,,,,0.499,0.7,0,0.786,,,,
13301,20170131,-93.15,39.87,0.489,0.6,0,0.554,0.498,0.69,0,1,0.524,0.63,0,0.988,,,,,,,,,0.494,0.64,0,0.643,,,,
13301,20170201,-93.15,39.87,0.481,0.54,0,0.411,0.494,0.64,0,0.94,0.523,0.61,0,0.958,,,,,,,,,0.488,0.58,0,0.5,,,,
13301,20170202,-93.15,39.87,0.472,0.47,0,0.268,0.49,0.6,0,0.815,0.521,0.59,0,0.869,,,,,,,,,0.481,0.51,0,0.357,,,,
13301,20170203,-93.15,39.87,0.462,0.4,0,0.125,0.485,0.55,0,0.673,0.517,0.54,0,0.726,,,,,,,,,0.473,0.44,0,0.214,,,,
13301,20170204,-93.15,39.87,0.453,0.33,0,0.03,0.479,0.49,0,0.53,0.512,0.5,0,0.583,,,,,,,,,0.466,0.38,0,0.083,,,,
13301,20170205,-93.15,39.87,0.444,0.27,0,0,0.473,0.43,0,0.387,0.506,0.44,0,0.44,,,,,,,,,0.459,0.32,0,0.036,,,,
13301,20170206,-93.15,39.87,0.436,0.21,0,0,0.468,0.37,0,0.244,0.5,0.38,0,0.298,,,,,,,,,0.452,0.27,0,0,,,,
13301,20170207,-93.15,39.87,0.429,0.17,0,0,0.464,0.32,0,0.101,0.494,0.33,0,0.167,,,,,,,,,0.446,0.23,0,0,,,,
13301,20170208,-93.15,39.87,0.424,0.13,0,0,0.46,0.28,0,0.018,0.488,0.27,0,0.054,,,,,,,,,0.442,0.2,0,0,,,,
13301,20170209,-93.15,39.87,0.42,0.11,0,0,0.457,0.24,0,0,0.482,0.21,0,0,,,,,,,,,0.438,0.17,0,0,,,,
13301,20170210,-93.15,39.87,0.416,0.08,0,0,0.454,0.2,0,0,0.478,0.16,0,0,,,,,,,,,0.435,0.14,0,0,,,,
13301,20170211,-93.15,39.87,0.415,0.07,0,0,0.452,0.17,0,0,0.474,0.11,0,0,,,,,,,,,0.433,0.12,0,0,,,,
13301,20170212,-93.15,39.87,0.414,0.07,0,0,0.452,0.16,0,0,0.472,0.08,0,0,,,,,,,,,0.433,0.12,0,0,,,,
13301,20170213,-93.15,39.87,0.413,0.07,0,0,0.45,0.14,0,0,0.469,0.04,0,0,,,,,,,,,0.432,0.11,0,0,,,,
13301,20170214,-93.15,39.87,0.411,0.05,0,0,0.448,0.12,0,0,0.466,0,0,0,,,,,,,,,0.43,0.09,0,0,,,,
13301,20170215,-93.15,39.87,0.408,0.03,0,0,0.446,0.1,0,0,0.463,-0.04,0,0,,,,,,,,,0.427,0.06,0,0,,,,
13301,20170216,-93.15,39.87,0.406,0.02,0,0,0.444,0.08,0,0,0.461,-0.07,0,0,,,,,,,,,0.425,0.04,0,0,,,,
13301,20170217,-93.15,39.87,0.403,0,0,0,0.443,0.07,0,0,0.46,-0.07,0,0,,,,,,,,,0.423,0.03,0,0,,,,
13301,20170218,-93.15,39.87,0.4,-0.02,0,0,0.442,0.06,0,0,0.46,-0.07,0,0,,,,,,,,,0.421,0.02,0,0,,,,
13301,20170219,-93.15,39.87,0.396,-0.05,0,0,0.44,0.05,0,0,0.459,-0.08,0,0,,,,,,,,,0.418,0,0,0,,,,
13301,20170220,-93.15,39.87,0.392,-0.08,0,0,0.438,0.04,0,0,0.459,-0.08,0,0,,,,,,,,,0.415,-0.02,0,0,,,,
13301,20170221,-93.15,39.87,0.388,-0.1,0,0,0.437,0.04,0,0,0.459,-0.07,0,0,,,,,,,,,0.412,-0.03,0,0,,,,
13301,20170222,-93.15,39.87,0.385,-0.12,0,0,0.436,0.04,0,0,0.459,-0.07,0,0,,,,,,,,,0.41,-0.03,0,0,,,,
13301,20170223,-93.15,39.87,0.382,-0.15,0,0,0.435,0.04,0,0,0.459,-0.07,0,0,,,,,,,,,0.408,-0.04,0,0,,,,
13301,20170224,-93.15,39.87,0.379,-0.17,0,0,0.433,0.03,0,0,0.458,-0.08,0,0,,,,,,,,,0.406,-0.05,0,0,,,,
13301,20170225,-93.15,39.87,0.376,-0.19,0.018,0,0.432,0.02,0,0,0.458,-0.09,0,0,,,,,,,,,0.404,-0.07,0,0,,,,
13301,20170226,-93.15,39.87,0.373,-0.22,0.048,0,0.43,0.01,0,0,0.456,-0.1,0,0,,,,,,,,,0.401,-0.09,0,0,,,,
13301,20170227,-93.15,39.87,0.37,-0.24,0.137,0,0.428,-0.01,0,0,0.455,-0.12,0,0,,,,,,,,,0.399,-0.11,0,0,,,,
13301,20170228,-93.15,39.87,0.366,-0.27,0.256,0,0.425,-0.03,0,0,0.453,-0.14,0,0,,,,,,,,,0.396,-0.13,0,0,,,,
13301,20170301,-93.15,39.87,0.362,-0.3,0.399,0,0.423,-0.06,0,0,0.452,-0.16,0,0,,,,,,,,,0.393,-0.17,0,0,,,,
13301,20170302,-93.15,39.87,0.359,-0.33,0.542,0,0.421,-0.09,0,0,0.45,-0.19,0.018,0,,,,,,,,,0.39,-0.2,0,0,,,,
13301,20170303,-93.15,39.87,0.355,-0.37,0.685,0,0.419,-0.13,0,0,0.449,-0.22,0.065,0,,,,,,,,,0.387,-0.24,0.089,0,,,,
13301,20170304,-93.15,39.87,0.35,-0.41,0.81,0,0.416,-0.16,0,0,0.447,-0.25,0.167,0,,,,,,,,,0.383,-0.28,0.22,0,,,,
13301,20170305,-93.15,39.87,0.346,-0.46,0.923,0,0.413,-0.19,0,0,0.446,-0.29,0.28,0,,,,,,,,,0.38,-0.31,0.363,0,,,,
13301,20170306,-93.15,39.87,0.342,-0.5,0.976,0,0.411,-0.22,0,0,0.445,-0.31,0.381,0,,,,,,,,,0.376,-0.35,0.506,0,,,,
13301,20170307,-93.15,39.87,0.345,-0.48,0.94,0.018,0.411,-0.23,0,0,0.446,-0.31,0.44,0,,,,,,,,,0.378,-0.34,0.589,0,,,,
13301,20170308,-93.15,39.87,0.355,-0.41,0.798,0.018,0.413,-0.21,0,0,0.449,-0.29,0.44,0,,,,,,,,,0.384,-0.29,0.589,0,,,,
13301,20170309,-93.15,39.87,0.362,-0.36,0.655,0.018,0.414,-0.2,0,0,0.452,-0.26,0.423,0,,,,,,,,,0.388,-0.26,0.589,0,,,,
13301,20170310,-93.15,39.87,0.369,-0.31,0.512,0.018,0.415,-0.19,0,0,0.455,-0.25,0.375,0,,,,,,,,,0.392,-0.24,0.5,0,,,,
13301,20170311,-93.15,39.87,0.375,-0.27,0.369,0.018,0.416,-0.19,0,0,0.456,-0.24,0.274,0,,,,,,,,,0.395,-0.22,0.369,0,,,,
13301,20170312,-93.15,39.87,0.381,-0.22,0.226,0.018,0.416,-0.19,0,0,0.457,-0.25,0.238,0,,,,,,,,,0.399,-0.2,0.226,0,,,,
13301,20170313,-93.15,39.87,0.386,-0.19,0.167,0.018,0.417,-0.19,0,0,0.458,-0.26,0.256,0,,,,,,,,,0.402,-0.19,0.095,0,,,,
13301,20170314,-93.15,39.87,0.385,-0.21,0.22,0,0.415,-0.22,0,0,0.457,-0.3,0.333,0,,,,,,,,,0.4,-0.21,0.107,0,,,,
13301,20170315,-93.15,39.87,0.376,-0.29,0.363,0,0.411,-0.28,0.065,0,0.452,-0.37,0.476,0,,,,,,,,,0.394,-0.29,0.25,0,,,,
13301,20170316,-93.15,39.87,0.371,-0.34,0.506,0,0.408,-0.32,0.196,0,0.448,-0.45,0.619,0,,,,,,,,,0.39,-0.34,0.393,0,,,,
13301,20170317,-93.15,39.87,0.367,-0.38,0.649,0,0.406,-0.35,0.321,0,0.444,-0.51,0.762,0,,,,,,,,,0.387,-0.38,0.536,0,,,,
13301,20170318,-93.15,39.87,0.364,-0.42,0.792,0,0.404,-0.38,0.458,0,0.443,-0.56,0.905,0,,,,,,,,,0.384,-0.41,0.679,0,,,,
13301,20170319,-93.15,39.87,0.36,-0.47,0.935,0,0.403,-0.4,0.601,0,0.441,-0.6,0.97,0,,,,,,,,,0.382,-0.45,0.821,0,,,,
13301,20170320,-93.15,39.87,0.356,-0.52,0.994,0,0.401,-0.43,0.744,0,0.44,-0.65,0.994,0,,,,,,,,,0.378,-0.49,0.952,0,,,,
13301,20170321,-93.15,39.87,0.35,-0.57,1,0,0.399,-0.45,0.887,0,0.439,-0.69,1,0,,,,,,,,,0.375,-0.53,1,0,,,,
13301,20170322,-93.15,39.87,0.343,-0.64,1,0,0.396,-0.48,0.964,0,0.437,-0.74,1,0,,,,,,,,,0.37,-0.58,1,0,,,,
13301,20170323,-93.15,39.87,0.336,-0.72,1,0,0.393,-0.52,0.976,0,0.436,-0.79,1,0,,,,,,,,,0.364,-0.65,1,0,,,,
13301,20170324,-93.15,39.87,0.327,-0.8,1,0,0.388,-0.57,0.994,0,0.433,-0.85,1,0,,,,,,,,,0.358,-0.72,1,0,,,,
13301,20170325,-93.15,39.87,0.337,-0.73,0.905,0.077,0.392,-0.53,0.917,0,0.437,-0.83,0.935,0,,,,,,,,,0.365,-0.66,0.911,0.012,,,,
13301,20170326,-93.15,39.87,0.361,-0.54,0.762,0.22,0.406,-0.4,0.774,0.089,0.448,-0.72,0.792,0,,,,,,,,,0.384,-0.49,0.768,0.155,,,,
13301,20170327,-93.15,39.87,0.387,-0.33,0.619,0.363,0.421,-0.24,0.631,0.232,0.46,-0.59,0.649,0,,,,,,,,,0.404,-0.31,0.625,0.298,,,,
13301,20170328,-93.15,39.87,0.412,-0.12,0.479,0.503,0.436,-0.09,0.491,0.371,0.472,-0.44,0.509,0,,,,,,,,,0.424,-0.11,0.485,0.437,,,,
13301,20170329,-93.15,39.87,0.439,0.12,0.335,0.647,0.453,0.09,0.347,0.515,0.485,-0.27,0.365,0,,,,,,,,,0.446,0.1,0.341,0.581,,,,
13301,20170330,-93.15,39.87,0.469,0.39,0.192,0.79,0.471,0.28,0.204,0.659,0.499,-0.09,0.222,0.006,,,,,,,,,0.47,0.33,0.198,0.725,,,,
13301,20170331,-93.15,39.87,0.501,0.68,0.048,0.934,0.49,0.48,0.06,0.802,0.514,0.12,0.078,0.06,,,,,,,,,0.495,0.58,0.054,0.868,,,,
13301,20170401,-93.15,39.87,0.514,0.82,0,1,0.5,0.61,0,0.946,0.522,0.25,0,0.144,,,,,,,,,0.507,0.71,0,1,,,,
13301,20170402,-93.15,39.87,0.514,0.85,0,1,0.501,0.64,0,1,0.523,0.31,0,0.275,,,,,,,,,0.507,0.74,0,1,,,,
13301,20170403,-93.15,39.87,0.514,0.87,0,1,0.501,0.66,0,1,0.524,0.37,0,0.419,,,,,,,,,0.507,0.76,0,1,,,,
13301,20170404,-93.15,39.87,0.515,0.89,0,1,0.501,0.67,0,1,0.525,0.41,0,0.56,,,,,,,,,0.508,0.79,0,1,,,,
13301,20170405,-93.15,39.87,0.517,0.92,0,1,0.5,0.68,0,1,0.525,0.45,0,0.702,,,,,,,,,0.509,0.81,0,1,,,,
13301,20170406,-93.15,39.87,0.517,0.93,0,1,0.5,0.69,0,1,0.525,0.49,0,0.839,,,,,,,,,0.508,0.82,0,1,,,,
13301,20170407,-93.15,39.87,0.517,0.94,0,1,0.5,0.7,0,1,0.526,0.53,0,0.929,,,,,,,,,0.508,0.83,0,1,,,,
13301,20170408,-93.15,39.87,0.516,0.95,0,1,0.499,0.71,0,1,0.525,0.55,0,0.988,,,,,,,,,0.508,0.84,0,1,,,,
13301,20170409,-93.15,39.87,0.515,0.95,0,1,0.499,0.72,0,1,0.525,0.57,0,1,,,,,,,,,0.507,0.84,0,1,,,,
13301,20170410,-93.15,39.87,0.512,0.93,0,1,0.497,0.72,0,1,0.525,0.58,0,1,,,,,,,,,0.504,0.83,0,1,,,,
13301,20170411,-93.15,39.87,0.504,0.88,0,1,0.492,0.71,0,1,0.522,0.57,0,1,,,,,,,,,0.498,0.79,0,1,,,,
13301,20170412,-93.15,39.87,0.493,0.8,0,0.988,0.486,0.68,0,1,0.517,0.52,0,0.869,,,,,,,,,0.49,0.74,0,1,,,,
13301,20170413,-93.15,39.87,0.48,0.69,0,0.893,0.479,0.65,0,1,0.51,0.47,0,0.726,,,,,,,,,0.479,0.67,0,1,,,,
13301,20170414,-93.15,39.87,0.464,0.57,0,0.75,0.472,0.61,0,1,0.502,0.4,0,0.583,,,,,,,,,0.468,0.58,0,0.929,,,,
13301,20170415,-93.15,39.87,0.447,0.43,0,0.607,0.463,0.56,0,1,0.495,0.33,0,0.44,,,,,,,,,0.455,0.49,0,0.792,,,,
13301,20170416,-93.15,39.87,0.428,0.26,0,0.464,0.454,0.5,0,0.994,0.486,0.25,0,0.298,,,,,,,,,0.441,0.37,0,0.649,,,,
13301,20170417,-93.15,39.87,0.408,0.08,0.125,0.321,0.445,0.45,0,0.863,0.477,0.17,0,0.155,,,,,,,,,0.427,0.26,0,0.506,,,,
13301,20170418,-93.15,39.87,0.389,-0.08,0.268,0.179,0.437,0.38,0,0.72,0.47,0.1,0,0.012,,,,,,,,,0.413,0.14,0,0.363,,,,
13301,20170419,-93.15,39.87,0.371,-0.23,0.411,0.048,0.428,0.31,0,0.577,0.464,0.05,0,0,,,,,,,,,0.4,0.03,0.113,0.22,,,,
13301,20170420,-93.15,39.87,0.352,-0.38,0.554,0,0.419,0.22,0,0.435,0.458,0,0,0,,,,,,,,,0.386,-0.1,0.256,0.077,,,,
13301,20170421,-93.15,39.87,0.334,-0.53,0.696,0,0.408,0.12,0.083,0.292,0.452,-0.05,0.024,0,,,,,,,,,0.371,-0.23,0.399,0.006,,,,
13301,20170422,-93.15,39.87,0.316,-0.67,0.839,0,0.395,-0.01,0.226,0.149,0.445,-0.12,0.161,0,,,,,,,,,0.356,-0.36,0.542,0,,,,
13301,20170423,-93.15,39.87,0.301,-0.78,0.982,0,0.383,-0.14,0.354,0.012,0.438,-0.19,0.287,0,,,,,,,,,0.342,-0.48,0.677,0,,,,
13301,20170424,-93.15,39.87,0.287,-0.87,1,0,0.367,-0.3,0.5,0,0.429,-0.28,0.433,0,,,,,,,,,0.327,-0.6,0.823,0,,,,
13301,20170425,-93.15,39.87,0.274,-0.96,1,0,0.351,-0.45,0.646,0,0.419,-0.39,0.579,0,,,,,,,,,0.313,-0.72,0.97,0,,,,
13301,20170426,-93.15,39.87,0.262,-1.03,1,0,0.335,-0.61,0.793,0,0.407,-0.5,0.726,0,,,,,,,,,0.299,-0.83,1,0,,,,
13301,20170427,-93.15,39.87,0.254,-1.07,1,0,0.32,-0.75,0.939,0,0.397,-0.61,0.872,0,,,,,,,,,0.287,-0.91,1,0,,,,
13301,20170428,-93.15,39.87,0.248,-1.09,1,0,0.307,-0.86,1,0,0.387,-0.71,0.994,0,,,,,,,,,0.277,-0.98,1,0,,,,
13301,20170429,-93.15,39.87,0.256,-0.99,0.878,0,0.296,-0.93,1,0,0.378,-0.79,1,0,,,,,,,,,0.276,-0.96,1,0,,,,
13301,20170430,-93.15,39.87,0.29,-0.71,0.738,0.131,0.312,-0.77,0.887,0.107,0.388,-0.67,0.887,0.107,,,,,,,,,0.301,-0.73,0.863,0.113,,,,
13301,20170501,-93.15,39.87,0.33,-0.38,0.595,0.274,0.336,-0.52,0.744,0.25,0.404,-0.47,0.744,0.25,,,,,,,,,0.333,-0.44,0.72,0.256,,,,
13301,20170502,-93.15,39.87,0.37,-0.05,0.452,0.417,0.364,-0.25,0.601,0.393,0.424,-0.25,0.601,0.393,,,,,,,,,0.367,-0.13,0.577,0.399,,,,
13301,20170503,-93.15,39.87,0.411,0.27,0.31,0.56,0.394,0.04,0.458,0.536,0.445,-0.02,0.458,0.536,,,,,,,,,0.403,0.19,0.435,0.542,,,,
13301,20170504,-93.15,39.87,0.45,0.57,0.167,0.702,0.424,0.33,0.315,0.679,0.467,0.22,0.315,0.679,,,,,,,,,0.437,0.49,0.292,0.685,,,,
13301,20170505,-93.15,39.87,0.482,0.81,0.024,0.845,0.451,0.58,0.173,0.821,0.489,0.45,0.173,0.821,,,,,,,,,0.467,0.74,0.149,0.827,,,,
13301,20170506,-93.15,39.87,0.496,0.92,0,0.964,0.475,0.79,0.03,0.964,0.508,0.65,0.03,0.964,,,,,,,,,0.485,0.9,0.006,0.97,,,,
13301,20170507,-93.15,39.87,0.482,0.81,0,0.839,0.473,0.78,0,0.982,0.509,0.66,0,0.994,,,,,,,,,0.477,0.83,0,0.893,,,,
13301,20170508,-93.15,39.87,0.459,0.64,0,0.696,0.461,0.68,0,0.839,0.502,0.58,0,0.869,,,,,,,,,0.46,0.69,0,0.75,,,,
13301,20170509,-93.15,39.87,0.433,0.46,0,0.554,0.448,0.57,0,0.696,0.494,0.5,0,0.726,,,,,,,,,0.441,0.54,0,0.607,,,,
13301,20170510,-93.15,39.87,0.405,0.27,0,0.411,0.433,0.44,0,0.554,0.484,0.4,0,0.583,,,,,,,,,0.419,0.37,0,0.464,,,,
13301,20170511,-93.15,39.87,0.377,0.08,0,0.268,0.418,0.31,0,0.411,0.474,0.3,0,0.44,,,,,,,,,0.398,0.2,0,0.321,,,,
13301,20170512,-93.15,39.87,0.354,-0.07,0,0.125,0.405,0.2,0,0.268,0.464,0.21,0,0.298,,,,,,,,,0.379,0.06,0,0.179,,,,
13301,20170513,-93.15,39.87,0.334,-0.2,0.143,0.006,0.393,0.11,0,0.125,0.455,0.13,0,0.155,,,,,,,,,0.364,-0.06,0,0.036,,,,
13301,20170514,-93.15,39.87,0.316,-0.32,0.286,0,0.382,0.03,0,0,0.447,0.06,0,0.018,,,,,,,,,0.349,-0.16,0.113,0,,,,
13301,20170515,-93.15,39.87,0.299,-0.42,0.429,0,0.369,-0.07,0.018,0,0.439,-0.01,0,0,,,,,,,,,0.334,-0.27,0.256,0,,,,
13301,20170516,-93.15,39.87,0.285,-0.51,0.571,0,0.355,-0.17,0.161,0,0.429,-0.09,0,0,,,,,,,,,0.32,-0.36,0.399,0,,,,
13301,20170517,-93.15,39.87,0.275,-0.56,0.702,0.012,0.342,-0.26,0.292,0,0.419,-0.16,0.042,0,,,,,,,,,0.308,-0.44,0.53,0,,,,
13301,20170518,-93.15,39.87,0.286,-0.5,0.702,0.012,0.341,-0.27,0.292,0,0.416,-0.19,0.042,0,,,,,,,,,0.314,-0.41,0.53,0,,,,
13301,20170519,-93.15,39.87,0.298,-0.43,0.702,0.048,0.342,-0.27,0.292,0.03,0.415,-0.2,0.042,0.024,,,,,,,,,0.32,-0.37,0.53,0.036,,,,
13301,20170520,-93.15,39.87,0.327,-0.26,0.56,0.19,0.357,-0.17,0.292,0.173,0.426,-0.12,0.042,0.167,,,,,,,,,0.342,-0.23,0.53,0.179,,,,
13301,20170521,-93.15,39.87,0.357,-0.08,0.417,0.333,0.373,-0.06,0.292,0.315,0.438,-0.03,0.042,0.31,,,,,,,,,0.365,-0.08,0.417,0.321,,,,
13301,20170522,-93.15,39.87,0.384,0.08,0.274,0.452,0.39,0.05,0.274,0.458,0.45,0.05,0.042,0.452,,,,,,,,,0.387,0.07,0.274,0.458,,,,
13301,20170523,-93.15,39.87,0.413,0.25,0.131,0.524,0.408,0.18,0.131,0.601,0.461,0.14,0.042,0.542,,,,,,,,,0.41,0.22,0.131,0.589,,,,
13301,20170524,-93.15,39.87,0.441,0.41,0,0.655,0.427,0.31,0,0.744,0.474,0.24,0,0.643,,,,,,,,,0.434,0.37,0,0.732,,,,
13301,20170525,-93.15,39.87,0.447,0.45,0,0.75,0.433,0.36,0,0.839,0.48,0.29,0,0.649,,,,,,,,,0.44,0.42,0,0.857,,,,
13301,20170526,-93.15,39.87,0.453,0.49,0,0.744,0.438,0.4,0,0.827,0.485,0.33,0,0.637,,,,,,,,,0.445,0.46,0,0.851,,,,
13301,20170527,-93.15,39.87,0.448,0.47,0,0.744,0.435,0.38,0,0.827,0.48,0.3,0,0.637,,,,,,,,,0.441,0.44,0,0.851,,,,
13301,20170528,-93.15,39.87,0.441,0.44,0,0.744,0.429,0.35,0,0.78,0.475,0.27,0,0.601,,,,,,,,,0.435,0.4,0,0.851,,,,
13301,20170529,-93.15,39.87,0.437,0.42,0,0.667,0.426,0.32,0,0.637,0.471,0.25,0,0.458,,,,,,,,,0.431,0.38,0,0.744,,,,
13301,20170530,-93.15,39.87,0.427,0.37,0,0.595,0.421,0.3,0,0.494,0.468,0.24,0,0.369,,,,,,,,,0.424,0.34,0,0.613,,,,
13301,20170531,-93.15,39.87,0.411,0.28,0,0.452,0.414,0.25,0,0.351,0.464,0.21,0,0.268,,,,,,,,,0.412,0.27,0,0.47,,,,
13301,20170601,-93.15,39.87,0.394,0.19,0,0.357,0.406,0.2,0,0.256,0.46,0.18,0,0.262,,,,,,,,,0.4,0.2,0,0.345,,,,
13301,20170602,-93.15,39.87,0.373,0.09,0,0.327,0.397,0.14,0,0.238,0.455,0.14,0,0.25,,,,,,,,,0.385,0.11,0,0.315,,,,
13301,20170603,-93.15,39.87,0.346,-0.05,0,0.185,0.383,0.05,0,0.095,0.445,0.08,0,0.107,,,,,,,,,0.365,-0.01,0,0.173,,,,
13301,20170604,-93.15,39.87,0.32,-0.19,0.071,0.042,0.369,-0.04,0,0,0.436,0.02,0,0,,,,,,,,,0.345,-0.12,0,0.03,,,,
13301,20170605,-93.15,39.87,0.296,-0.31,0.214,0,0.354,-0.13,0,0,0.427,-0.05,0,0,,,,,,,,,0.325,-0.23,0.012,0,,,,
13301,20170606,-93.15,39.87,0.275,-0.41,0.357,0,0.339,-0.22,0.018,0,0.417,-0.11,0,0,,,,,,,,,0.307,-0.33,0.137,0,,,,
13301,20170607,-93.15,39.87,0.258,-0.5,0.5,0,0.323,-0.31,0.155,0,0.406,-0.18,0,0,,,,,,,,,0.29,-0.42,0.28,0,,,,
13301,20170608,-93.15,39.87,0.244,-0.56,0.643,0,0.308,-0.4,0.298,0,0.394,-0.25,0,0,,,,,,,,,0.276,-0.49,0.423,0,,,,
13301,20170609,-93.15,39.87,0.232,-0.61,0.786,0,0.293,-0.49,0.44,0,0.381,-0.32,0.119,0,,,,,,,,,0.263,-0.56,0.565,0,,,,
13301,20170610,-93.15,39.87,0.222,-0.66,0.929,0,0.278,-0.57,0.583,0,0.367,-0.39,0.262,0,,,,,,,,,0.25,-0.63,0.708,0,,,,
13301,20170611,-93.15,39.87,0.213,-0.71,1,0,0.264,-0.65,0.726,0,0.352,-0.47,0.405,0,,,,,,,,,0.238,-0.69,0.851,0,,,,
13301,20170612,-93.15,39.87,0.206,-0.75,1,0,0.251,-0.73,0.869,0,0.338,-0.55,0.548,0,,,,,,,,,0.228,-0.75,0.982,0,,,,
13301,20170613,-93.15,39.87,0.199,-0.78,1,0,0.239,-0.79,0.994,0,0.322,-0.63,0.69,0,,,,,,,,,0.219,-0.8,1,0,,,,
13301,20170614,-93.15,39.87,0.194,-0.81,1,0,0.23,-0.85,1,0,0.309,-0.7,0.833,0,,,,,,,,,0.212,-0.84,1,0,,,,
13301,20170615,-93.15,39.87,0.19,-0.84,1,0,0.222,-0.89,1,0,0.296,-0.76,0.976,0,,,,,,,,,0.206,-0.88,1,0,,,,
13301,20170616,-93.15,39.87,0.188,-0.85,1,0,0.219,-0.91,0.97,0,0.286,-0.82,1,0,,,,,,,,,0.204,-0.9,1,0,,,,
13301,20170617,-93.15,39.87,0.197,-0.81,0.958,0,0.228,-0.85,0.929,0,0.281,-0.84,0.97,0,,,,,,,,,0.212,-0.85,0.958,0,,,,
13301,20170618,-93.15,39.87,0.215,-0.71,0.815,0,0.243,-0.76,0.786,0,0.283,-0.82,0.958,0,,,,,,,,,0.229,-0.75,0.815,0,,,,
13301,20170619,-93.15,39.87,0.229,-0.63,0.673,0,0.255,-0.69,0.649,0,0.285,-0.81,0.958,0,,,,,,,,,0.242,-0.67,0.726,0,,,,
13301,20170620,-93.15,39.87,0.239,-0.57,0.643,0,0.263,-0.63,0.649,0,0.288,-0.79,0.958,0,,,,,,,,,0.251,-0.61,0.726,0,,,,
